,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
10,8069.1416015625,-7063.9951171875,-3470.455078125,4050.93994140625,-4853.63818359375,-10319.4697265625,1960.7645263671875,1142.798828125,4126.5087890625,1136.2410888671875,-7063.92578125,8411.9287109375,8027.44970703125,-7145.09326171875,-9938.3505859375,-1979.8367919921875,-6068.845703125,-2324.44775390625,865.906005859375,-5990.44677734375,7206.4208984375,-4240.26416015625,5532.62109375,2214.768310546875,-2106.71826171875,-833.4544677734375,-2063.251708984375,-2354.712890625,4816.64013671875,2684.960205078125,4446.6083984375,10677.666015625,-2674.751220703125,-2006.7921142578125,-3421.8408203125,6693.95361328125,4114.388671875,-205.5714111328125,-8836.8671875,-5635.62890625,516.11865234375,-6738.1875,9104.0537109375,-5950.9267578125,-3454.2841796875,7332.96337890625,-10356.5947265625,-3050.94677734375,840.2440185546875,-1678.34814453125,-3727.666259765625,509.2880554199219,3126.48583984375,2636.59765625,-7424.171875,2954.373779296875,-6029.0380859375,5893.47412109375,-1674.023681640625,854.3858032226562,-5586.85546875,9492.146484375,10595.076171875,4465.32421875,4079.235107421875,10226.9560546875,-3830.072509765625,-425.3446044921875,2630.64990234375,5085.1728515625,7968.83154296875,-6344.9150390625,6244.0234375,3931.920166015625,503.1923522949219,3436.767822265625,5750.796875,-188.35968017578125,7365.68798828125,-4894.33837890625,6981.9853515625,-8129.62646484375,3712.08251953125,2589.21435546875,-3370.52197265625,-3381.7255859375,-9090.6513671875,-950.9226684570312,-4900.44287109375,-9929.162109375,11298.00390625,-1673.84130859375,866.954833984375,5653.87646484375,6998.4921875,-5245.63720703125,5845.50634765625,-9224.6845703125,-6961.85400390625,3064.894775390625,5899.0029296875,-2731.349609375,158.83555603027344,2229.66162109375,-9641.2412109375,-8876.3037109375,-497.6004638671875,-3449.01513671875,3354.47119140625,-8113.28173828125,6905.9130859375,3025.23095703125,-3471.064697265625,10939.9287109375,-4497.43017578125,7040.8173828125,-9626.4013671875,7325.48779296875,-4934.7880859375,401.9140930175781,4483.82568359375,-8068.08154296875,-581.7015991210938,-3567.0400390625,-7783.044921875,-3127.641845703125,-10230.611328125,-3465.1787109375
11,8092.2275390625,-7049.1455078125,-3457.41015625,4101.3193359375,-4883.5390625,-10311.9404296875,1933.056640625,1183.678466796875,4120.15380859375,1129.1805419921875,-7055.142578125,8399.048828125,7989.34423828125,-7086.58251953125,-9925.826171875,-1974.6651611328125,-6063.57421875,-2320.95068359375,861.04150390625,-5980.17138671875,7195.3193359375,-4199.80029296875,5536.62646484375,2214.50537109375,-2095.43603515625,-844.490966796875,-2041.852294921875,-2359.94140625,4815.20361328125,2682.4033203125,4491.62841796875,10563.76953125,-2714.4560546875,-2023.863037109375,-3462.9931640625,6695.51513671875,4138.115234375,-218.9931182861328,-8842.541015625,-5605.1103515625,465.34930419921875,-6764.2216796875,9094.501953125,-5931.01806640625,-3424.47216796875,7331.97314453125,-10324.205078125,-3040.2421875,839.2539672851562,-1676.36328125,-3763.025634765625,521.4844970703125,3124.4990234375,2665.73583984375,-7408.18408203125,2971.302001953125,-6022.77880859375,5891.24267578125,-1682.5205078125,850.7700805664062,-5673.427734375,9491.091796875,10595.7216796875,4441.9873046875,4076.145263671875,10220.7109375,-3831.4560546875,-446.115478515625,2785.673828125,5143.30126953125,7991.4365234375,-6350.6171875,6258.8095703125,4041.60791015625,505.6273193359375,3411.584228515625,5760.55126953125,-198.02427673339844,7382.77978515625,-4930.32177734375,7023.92431640625,-8114.5703125,3728.451904296875,2687.159423828125,-3354.656005859375,-3355.1591796875,-9119.5400390625,-952.2157592773438,-4840.5419921875,-9934.6337890625,11276.4384765625,-1673.140625,861.6561279296875,5639.1025390625,6998.31689453125,-5242.39990234375,5853.08251953125,-9214.8203125,-6986.23974609375,3043.826416015625,5883.3349609375,-2723.088134765625,154.87469482421875,2233.70166015625,-9617.5810546875,-8862.8251953125,-555.1635131835938,-3445.247802734375,3349.9443359375,-8131.52587890625,6906.29736328125,2988.320068359375,-3475.897216796875,10926.650390625,-4482.56298828125,7051.2529296875,-9618.9482421875,7330.02001953125,-4863.7802734375,520.8129272460938,4481.27783203125,-8057.158203125,-572.2149047851562,-3558.53466796875,-7756.54638671875,-3217.091064453125,-10239.8408203125,-3470.083984375
12,8062.375,-7067.111328125,-3490.452392578125,4114.80859375,-4900.18798828125,-10417.4140625,1953.782470703125,1189.4371337890625,4121.87060546875,1168.054443359375,-7049.763671875,8386.861328125,7955.916015625,-7079.82666015625,-9935.2333984375,-1986.7181396484375,-6049.7099609375,-2356.38232421875,858.0211791992188,-5986.08935546875,7218.53125,-4213.56494140625,5566.16650390625,2234.860107421875,-2090.634521484375,-856.7687377929688,-2057.547607421875,-2357.334228515625,4821.23876953125,2679.298828125,4463.68701171875,10561.48046875,-2735.98486328125,-1996.9061279296875,-3474.14306640625,6746.68017578125,4101.9697265625,-250.5271759033203,-8829.5537109375,-5589.9775390625,479.0762023925781,-6765.7890625,9077.765625,-5955.9189453125,-3426.9658203125,7327.115234375,-10280.091796875,-3051.0087890625,832.8057861328125,-1677.413818359375,-3746.753173828125,503.57550048828125,3127.498291015625,2623.298583984375,-7409.09423828125,2975.916015625,-6016.47265625,5881.2666015625,-1669.884521484375,858.359619140625,-5538.52587890625,9494.7236328125,10593.4541015625,4445.4638671875,4067.740966796875,10216.833984375,-3785.27099609375,-397.9971923828125,2706.43896484375,5224.14892578125,7975.83154296875,-6324.341796875,6287.11669921875,3984.704833984375,499.8283996582031,3427.412109375,5755.1669921875,-204.9806365966797,7359.93310546875,-4923.86572265625,7027.80322265625,-8108.49951171875,3706.498291015625,2626.163330078125,-3361.63330078125,-3369.685546875,-9079.96875,-975.9452514648438,-4860.04541015625,-9939.125,11332.587890625,-1671.251220703125,879.1328735351562,5634.04443359375,7007.787109375,-5239.1298828125,5859.712890625,-9190.8623046875,-6988.90771484375,3060.256591796875,5935.98974609375,-2720.724365234375,136.9123992919922,2222.926025390625,-9618.7548828125,-8872.9072265625,-581.87353515625,-3442.031005859375,3361.1884765625,-8164.42919921875,6927.91748046875,3009.79443359375,-3456.56396484375,10963.6591796875,-4409.17138671875,7022.095703125,-9636.1318359375,7340.0205078125,-4914.01220703125,440.2438049316406,4480.81884765625,-8114.58349609375,-568.5889282226562,-3548.529296875,-7791.4287109375,-3210.442626953125,-10243.2646484375,-3474.3818359375
13,8073.23974609375,-7058.77197265625,-3463.449462890625,4130.5625,-4902.34375,-10368.673828125,1955.62744140625,1203.446044921875,4116.45361328125,1151.6986083984375,-7061.90087890625,8382.111328125,8019.12158203125,-7194.9541015625,-9945.03125,-2034.830810546875,-6043.3662109375,-2333.933837890625,857.6064453125,-5980.75341796875,7214.5908203125,-4204.064453125,5561.6357421875,2267.637451171875,-2081.342529296875,-862.2689819335938,-2019.68798828125,-2361.5087890625,4812.50537109375,2671.37841796875,4541.8203125,10592.6826171875,-2715.826171875,-2017.318603515625,-3458.445556640625,6654.13525390625,4113.64990234375,-251.6405487060547,-8836.6787109375,-5601.70556640625,516.99609375,-6704.9521484375,9113.0673828125,-5955.51513671875,-3434.73876953125,7325.732421875,-10346.2138671875,-3014.490966796875,872.3272705078125,-1663.3470458984375,-3742.240478515625,465.9276428222656,3106.220947265625,2652.9111328125,-7416.9072265625,2990.79345703125,-6010.56689453125,5883.95654296875,-1690.6279296875,859.950439453125,-5616.1640625,9495.439453125,10606.7119140625,4473.29833984375,4091.6787109375,10213.939453125,-3817.193359375,-429.84423828125,2672.95556640625,5137.57666015625,7948.24853515625,-6337.5185546875,6363.5625,4069.91015625,517.35009765625,3401.024658203125,5786.46142578125,-195.73605346679688,7361.6611328125,-4885.1064453125,6988.29052734375,-8156.453125,3676.62890625,2611.361572265625,-3369.096435546875,-3385.07421875,-9122.9130859375,-978.4971923828125,-4871.39794921875,-9944.701171875,11308.8681640625,-1668.1468505859375,885.2713623046875,5614.42529296875,7005.39208984375,-5236.81103515625,5865.857421875,-9180.716796875,-7015.9404296875,3026.672119140625,5974.21630859375,-2720.95361328125,156.8223419189453,2234.63427734375,-9604.1142578125,-8851.728515625,-555.31689453125,-3441.18017578125,3377.401611328125,-8096.62890625,6918.67138671875,2996.55712890625,-3456.5703125,10972.5302734375,-4473.08642578125,7033.0732421875,-9609.6171875,7338.87841796875,-4866.8720703125,515.62109375,4479.8671875,-8072.86572265625,-557.7679443359375,-3539.482177734375,-7817.6171875,-3185.11376953125,-10252.005859375,-3471.705322265625
14,8029.95458984375,-7085.04052734375,-3475.950927734375,4039.078857421875,-4861.91943359375,-10320.3115234375,1930.5355224609375,1200.9505615234375,4109.6044921875,1179.4383544921875,-7067.208984375,8396.3935546875,8036.9013671875,-7143.9267578125,-9944.828125,-1971.885498046875,-6037.54296875,-2344.3095703125,854.501220703125,-6001.49951171875,7242.85498046875,-4164.96533203125,5555.00732421875,2272.666748046875,-2070.5546875,-883.7687377929688,-2034.1856689453125,-2365.7421875,4807.1630859375,2667.009033203125,4488.60693359375,10601.775390625,-2738.731201171875,-2025.1595458984375,-3463.125244140625,6652.505859375,4098.3984375,-254.82723999023438,-8826.39453125,-5637.7626953125,497.9724426269531,-6739.99267578125,9120.3193359375,-5956.912109375,-3420.033203125,7324.369140625,-10321.611328125,-3155.209716796875,882.5842895507812,-1680.82275390625,-3762.137939453125,479.1974182128906,3095.0751953125,2677.60595703125,-7414.90771484375,2991.426025390625,-6005.1240234375,5881.61962890625,-1661.597900390625,858.6552734375,-5533.38330078125,9497.16015625,10599.244140625,4465.17578125,4103.94140625,10207.419921875,-3823.42578125,-448.7745666503906,2689.618896484375,5126.18359375,8054.7939453125,-6375.08544921875,6318.54345703125,4048.0693359375,468.88067626953125,3386.57080078125,5795.1259765625,-201.78907775878906,7342.8583984375,-4875.70361328125,7004.10595703125,-8117.8369140625,3694.907958984375,2618.5478515625,-3398.35986328125,-3379.465576171875,-9105.7529296875,-932.23681640625,-4871.46826171875,-9947.2822265625,11322.6845703125,-1669.4417724609375,878.0469360351562,5611.22216796875,6999.537109375,-5236.06787109375,5870.6796875,-9115.009765625,-6998.0087890625,3031.28662109375,5869.4423828125,-2718.057861328125,170.24917602539062,2217.151123046875,-9611.982421875,-8852.197265625,-572.355712890625,-3436.67822265625,3363.69384765625,-8118.8720703125,6926.3154296875,3023.798828125,-3434.302490234375,10943.7431640625,-4455.1689453125,7012.89599609375,-9636.71875,7329.6240234375,-4894.3056640625,525.365234375,4477.60791015625,-8058.26416015625,-562.3796997070312,-3534.9208984375,-7762.91455078125,-3160.39208984375,-10259.5439453125,-3480.82421875
15,8071.00048828125,-7068.8173828125,-3463.1748046875,4070.0546875,-4926.66650390625,-10287.654296875,1937.531982421875,1116.88623046875,4096.8740234375,1198.515625,-7055.6220703125,8389.6279296875,8091.41259765625,-7127.4794921875,-9958.662109375,-2016.3216552734375,-6025.16845703125,-2352.37158203125,853.3524780273438,-5993.53515625,7222.90478515625,-4190.83251953125,5563.5673828125,2263.469482421875,-2064.775390625,-877.4404907226562,-2019.7120361328125,-2365.706298828125,4809.21142578125,2666.149169921875,4521.21044921875,10587.1806640625,-2730.0927734375,-2024.7095947265625,-3512.437255859375,6661.7119140625,4001.42138671875,-249.82119750976562,-8827.947265625,-5618.92626953125,506.01348876953125,-6683.78173828125,9170.89453125,-5970.56201171875,-3426.37890625,7320.99267578125,-10313.56640625,-3119.690185546875,893.0454711914062,-1670.7054443359375,-3774.095703125,506.1978759765625,3066.915283203125,2646.12744140625,-7420.4501953125,2989.786376953125,-5999.49951171875,5889.45361328125,-1650.3392333984375,863.3421020507812,-5768.2392578125,9500.580078125,10610.3251953125,4484.70654296875,4087.777099609375,10205.607421875,-3848.90966796875,-457.12158203125,2632.1083984375,5219.61376953125,7981.0927734375,-6343.90185546875,6204.9072265625,3914.931640625,511.94757080078125,3445.040771484375,5791.13232421875,-210.50949096679688,7365.88623046875,-4907.59619140625,7024.14404296875,-8113.30908203125,3722.883544921875,2664.12255859375,-3426.004638671875,-3391.970703125,-9164.1572265625,-954.318359375,-4867.8544921875,-9949.2255859375,11287.630859375,-1671.2159423828125,880.5694580078125,5623.89501953125,7013.4248046875,-5235.625,5877.2822265625,-9235.462890625,-7004.037109375,3038.503173828125,5908.8125,-2715.9365234375,176.56082153320312,2251.229736328125,-9603.9599609375,-8848.0029296875,-525.822021484375,-3436.23193359375,3377.8857421875,-8150.46923828125,6937.18115234375,2996.839599609375,-3450.074951171875,10942.69140625,-4491.326171875,6999.947265625,-9611.4052734375,7347.20849609375,-4872.92822265625,469.6357116699219,4472.8837890625,-8120.572265625,-551.9299926757812,-3522.460693359375,-7735.21923828125,-3104.119873046875,-10263.986328125,-3480.32421875
16,8064.15478515625,-7075.86328125,-3489.462890625,4071.717529296875,-4920.90576171875,-10274.1337890625,1958.3524169921875,1188.819091796875,4105.88134765625,1194.720947265625,-7062.27880859375,8395.23046875,8060.82275390625,-7081.49267578125,-9957.146484375,-2043.4263916015625,-6017.859375,-2360.365234375,850.8359985351562,-6000.97900390625,7271.056640625,-4204.32861328125,5563.240234375,2251.076904296875,-2058.465576171875,-896.3617553710938,-2034.490966796875,-2369.251220703125,4800.82373046875,2660.60986328125,4436.89013671875,10613.93359375,-2724.21484375,-2018.4825439453125,-3498.289794921875,6614.326171875,4065.28076171875,-142.6394805908203,-8835.564453125,-5602.607421875,504.5699768066406,-6744.18896484375,9204.6171875,-5949.52490234375,-3472.51708984375,7323.18359375,-10395.60546875,-3144.87646484375,914.3555908203125,-1668.8314208984375,-3786.26318359375,474.4925842285156,3067.841552734375,2685.110107421875,-7422.55712890625,3013.46484375,-5994.4287109375,5882.38037109375,-1655.7186279296875,854.437744140625,-5506.49609375,9501.798828125,10598.2119140625,4470.99267578125,4111.560546875,10205.77734375,-3803.2158203125,-478.9926452636719,2630.016357421875,5195.48583984375,8031.625,-6375.0615234375,6328.451171875,4117.65380859375,477.3671569824219,3397.682373046875,5796.81640625,-223.15020751953125,7369.4521484375,-4847.59716796875,6987.00244140625,-8081.96240234375,3667.31884765625,2643.039794921875,-3382.256591796875,-3393.995849609375,-9140.58984375,-966.3268432617188,-4874.43896484375,-9954.1669921875,11305.0322265625,-1672.499267578125,890.9697265625,5601.08740234375,6996.10546875,-5234.91748046875,5881.65576171875,-9180.3486328125,-7017.02197265625,3043.73583984375,5943.80322265625,-2708.6240234375,196.23841857910156,2248.430419921875,-9603.0380859375,-8835.1591796875,-569.6522827148438,-3434.55224609375,3366.535888671875,-8118.033203125,6948.1767578125,3068.654541015625,-3452.72900390625,10935.9853515625,-4488.3857421875,7014.21728515625,-9603.1376953125,7347.1826171875,-4886.9677734375,502.8514099121094,4470.345703125,-8058.669921875,-566.1568603515625,-3515.02783203125,-7750.04345703125,-3206.724853515625,-10269.6328125,-3479.58935546875
17,8066.36962890625,-7084.51025390625,-3485.837890625,4088.927734375,-4892.61181640625,-10375.8876953125,1902.2591552734375,1204.5697021484375,4098.68310546875,1211.1600341796875,-7056.888671875,8385.3740234375,7999.58349609375,-7078.03466796875,-9963.689453125,-2012.406005859375,-6006.634765625,-2370.91259765625,852.9486694335938,-5997.90283203125,7284.861328125,-4218.22216796875,5579.3466796875,2259.78076171875,-2047.53271484375,-891.4630126953125,-2027.2601318359375,-2369.506103515625,4802.1572265625,2657.757568359375,4426.9931640625,10571.9794921875,-2714.39697265625,-2009.878662109375,-3443.9775390625,6652.388671875,4087.762451171875,-203.17506408691406,-8844.5615234375,-5537.5390625,510.2864685058594,-6729.81591796875,9105.10546875,-5986.76416015625,-3429.606201171875,7319.04541015625,-10334.13671875,-3173.80029296875,872.5665283203125,-1676.4423828125,-3798.400634765625,515.7315063476562,3069.059326171875,2699.609130859375,-7415.68212890625,3015.16796875,-5990.05224609375,5885.1552734375,-1701.1844482421875,833.6956176757812,-5634.54150390625,9503.76953125,10589.6103515625,4486.53125,4104.5654296875,10206.1015625,-3823.429931640625,-443.2434387207031,2736.041748046875,5257.09912109375,8022.42822265625,-6355.2724609375,6268.8544921875,4249.87109375,521.109619140625,3377.268798828125,5807.6328125,-227.0963897705078,7344.45751953125,-4895.37353515625,6998.93359375,-8147.1220703125,3715.52392578125,2691.68701171875,-3403.449951171875,-3428.603515625,-9128.466796875,-983.2174072265625,-4904.56689453125,-9955.4765625,11324.9365234375,-1668.4410400390625,863.9424438476562,5585.29296875,7006.76025390625,-5234.451171875,5887.138671875,-9232.841796875,-7028.93603515625,3051.000244140625,5902.74462890625,-2717.029296875,135.91419982910156,2252.134765625,-9617.2900390625,-8822.16015625,-575.1929321289062,-3434.674560546875,3389.497314453125,-8125.85595703125,6945.69091796875,3026.964599609375,-3460.0693359375,10967.4150390625,-4491.78125,7005.52392578125,-9594.974609375,7330.3115234375,-4859.68310546875,490.79290771484375,4471.02099609375,-8109.46337890625,-568.2479248046875,-3508.182861328125,-7808.5185546875,-2951.72314453125,-10273.6474609375,-3474.810791015625
18,8094.36767578125,-7085.3896484375,-3475.40771484375,4126.52587890625,-4945.2890625,-10310.7197265625,1920.0257568359375,1201.1741943359375,4099.15869140625,1206.5213623046875,-7060.298828125,8405.658203125,8024.5830078125,-7084.35693359375,-9970.3564453125,-2023.1561279296875,-6007.1240234375,-2374.547119140625,854.3161010742188,-5998.7119140625,7267.34912109375,-4205.01904296875,5553.263671875,2282.609375,-2044.393310546875,-900.5608520507812,-2075.590087890625,-2365.950439453125,4798.45361328125,2656.452880859375,4482.38818359375,10569.2802734375,-2747.49755859375,-2016.3126220703125,-3456.63427734375,6659.21728515625,4057.896240234375,-196.70419311523438,-8834.7841796875,-5627.64013671875,503.1022033691406,-6705.23046875,9175.2275390625,-5977.857421875,-3492.173828125,7323.60400390625,-10298.1904296875,-3024.99267578125,901.6384887695312,-1677.587646484375,-3786.178955078125,484.247802734375,3065.916259765625,2660.569091796875,-7411.6787109375,3012.276611328125,-5985.451171875,5880.056640625,-1676.5084228515625,850.75634765625,-5616.69384765625,9505.2236328125,10607.0966796875,4472.30078125,4081.95849609375,10204.4638671875,-3807.7724609375,-442.24249267578125,2648.782958984375,5250.89013671875,8009.84375,-6347.45068359375,6319.95556640625,4068.554443359375,523.9566040039062,3407.108154296875,5815.55224609375,-219.4242401123047,7337.20556640625,-4901.2880859375,7009.673828125,-8106.3154296875,3700.8310546875,2633.741943359375,-3420.51123046875,-3437.684814453125,-9167.3408203125,-977.3810424804688,-4888.25341796875,-9955.6279296875,11308.3720703125,-1663.9937744140625,818.6787109375,5562.1259765625,7001.78564453125,-5235.99365234375,5891.6875,-9203.9755859375,-7049.0087890625,3014.185546875,5962.09228515625,-2709.122314453125,180.44276428222656,2270.50341796875,-9577.7578125,-8830.8349609375,-506.87255859375,-3433.69970703125,3387.2177734375,-8114.69091796875,6963.455078125,2950.7060546875,-3463.131103515625,10970.4765625,-4525.15478515625,7014.130859375,-9590.4033203125,7343.8564453125,-4863.54150390625,506.76873779296875,4468.6201171875,-8054.86376953125,-547.0617065429688,-3492.9697265625,-7789.50537109375,-3013.945556640625,-10285.013671875,-3477.203125
19,8090.1181640625,-7077.18994140625,-3478.994873046875,4097.68505859375,-4857.91455078125,-10311.9326171875,1936.0087890625,1211.7667236328125,4084.242431640625,1185.349365234375,-7063.17626953125,8408.9619140625,8123.083984375,-7024.08544921875,-9946.3271484375,-1977.2637939453125,-5997.9697265625,-2370.70361328125,856.9425659179688,-5991.2861328125,7299.26513671875,-4202.65625,5580.041015625,2270.444091796875,-2036.1214599609375,-920.4775390625,-2015.919677734375,-2377.383544921875,4803.76171875,2653.31884765625,4420.5615234375,10579.892578125,-2735.3671875,-2023.2562255859375,-3477.38232421875,6648.671875,4047.31884765625,-280.00714111328125,-8840.3486328125,-5609.69873046875,458.00921630859375,-6692.26220703125,9125.9755859375,-5993.45166015625,-3431.798095703125,7323.27734375,-10271.978515625,-3064.22998046875,937.9491577148438,-1678.80078125,-3793.4091796875,521.8408813476562,3043.972412109375,2697.81396484375,-7419.67431640625,3017.770263671875,-5980.96533203125,5877.81982421875,-1661.89404296875,901.5860595703125,-5725.1220703125,9504.4658203125,10596.8740234375,4496.1103515625,4098.62890625,10199.5869140625,-3860.748779296875,-466.64593505859375,2623.515869140625,5218.85302734375,8020.58642578125,-6353.39599609375,6296.251953125,3994.447998046875,486.5656433105469,3406.114013671875,5844.814453125,-227.65599060058594,7340.73681640625,-4911.6650390625,7014.08154296875,-8172.6650390625,3698.91748046875,2583.819091796875,-3438.902099609375,-3429.639892578125,-9140.5830078125,-985.909912109375,-4897.046875,-9958.2421875,11284.9375,-1665.5054931640625,858.185546875,5584.087890625,7003.79248046875,-5235.9736328125,5895.76904296875,-9200.2705078125,-7020.97265625,3014.110107421875,5967.79541015625,-2712.4931640625,145.00502014160156,2284.70263671875,-9590.423828125,-8808.0087890625,-537.974853515625,-3433.740478515625,3392.900146484375,-8121.0390625,6970.712890625,3071.893798828125,-3444.086181640625,10957.5390625,-4525.22412109375,6992.95068359375,-9595.6826171875,7354.45703125,-4877.98828125,514.4804077148438,4468.267578125,-8117.529296875,-575.3147583007812,-3488.616455078125,-7802.99609375,-3029.643310546875,-10288.8017578125,-3473.83251953125
20,8071.61328125,-7091.94775390625,-3461.011962890625,4079.841064453125,-4947.923828125,-10233.634765625,1932.3623046875,1200.1981201171875,4096.10498046875,1205.9132080078125,-7057.53564453125,8404.8544921875,8033.146484375,-7092.732421875,-9942.2099609375,-1993.36962890625,-5985.3671875,-2379.38818359375,859.4260864257812,-5998.60302734375,7313.97705078125,-4184.2392578125,5565.201171875,2278.82568359375,-2027.7291259765625,-927.0366821289062,-1962.9093017578125,-2371.7421875,4798.17041015625,2646.31298828125,4417.19775390625,10609.6943359375,-2725.775634765625,-1998.7320556640625,-3488.374755859375,6646.7451171875,4098.80419921875,-260.486572265625,-8831.31640625,-5600.73388671875,456.5574645996094,-6694.12060546875,9186.7314453125,-5978.38037109375,-3501.1953125,7317.62890625,-10375.9794921875,-3154.107666015625,898.91943359375,-1660.3184814453125,-3814.466064453125,521.990478515625,3040.69482421875,2661.44873046875,-7421.42529296875,3016.043212890625,-5977.9453125,5881.5556640625,-1669.993896484375,855.9202270507812,-5597.60107421875,9507.326171875,10605.6845703125,4481.21875,4148.427734375,10199.7314453125,-3810.0283203125,-503.3236083984375,2685.2236328125,5239.96435546875,8011.298828125,-6340.044921875,6295.6376953125,4002.10205078125,490.5929260253906,3421.192626953125,5827.40966796875,-231.51051330566406,7336.6220703125,-4927.58740234375,7031.20166015625,-8148.419921875,3731.9423828125,2660.423583984375,-3457.793701171875,-3446.95263671875,-9197.240234375,-982.7732543945312,-4876.326171875,-9957.6728515625,11318.626953125,-1663.318115234375,882.927490234375,5561.927734375,7001.4189453125,-5235.19873046875,5899.8076171875,-9200.1640625,-7039.98681640625,3025.10400390625,5872.091796875,-2711.974609375,139.79135131835938,2275.1669921875,-9575.919921875,-8812.4423828125,-545.911865234375,-3434.41552734375,3384.5458984375,-8127.35986328125,6964.8505859375,3050.85693359375,-3467.273193359375,10977.466796875,-4527.3037109375,6984.80712890625,-9593.3251953125,7360.43505859375,-4866.8828125,437.06298828125,4464.01513671875,-8113.75,-557.8472290039062,-3477.847412109375,-7819.783203125,-3152.787841796875,-10291.6064453125,-3476.649658203125
21,8079.28759765625,-7079.4423828125,-3477.187255859375,4094.299072265625,-4887.05029296875,-10276.806640625,1897.6898193359375,1207.1304931640625,4096.40234375,1229.298828125,-7057.10107421875,8411.0732421875,8105.5078125,-7040.65673828125,-9954.396484375,-2036.1014404296875,-5982.974609375,-2389.291748046875,862.1829223632812,-6007.27783203125,7311.48193359375,-4182.2333984375,5580.640625,2285.61962890625,-2026.1474609375,-925.758544921875,-2020.8258056640625,-2384.109619140625,4807.66748046875,2642.707763671875,4461.12548828125,10608.861328125,-2715.195556640625,-2025.8983154296875,-3488.5322265625,6653.599609375,4126.5908203125,-218.7472381591797,-8845.7353515625,-5564.458984375,519.2005615234375,-6710.9638671875,9182.560546875,-6009.94677734375,-3464.185546875,7320.60693359375,-10275.87890625,-3160.189453125,931.0618286132812,-1673.363037109375,-3791.7177734375,455.3999328613281,3027.595458984375,2651.578125,-7425.73828125,3017.035400390625,-5974.49853515625,5885.77392578125,-1673.1787109375,836.1936645507812,-5639.8701171875,9510.83203125,10604.4462890625,4470.3984375,4147.0361328125,10199.306640625,-3830.944091796875,-454.17523193359375,2604.500732421875,5160.22998046875,8089.18896484375,-6344.59228515625,6272.23779296875,4068.47705078125,485.5370178222656,3406.65478515625,5839.69921875,-230.74307250976562,7340.4580078125,-4929.89990234375,7027.5234375,-8119.7412109375,3712.305419921875,2641.68603515625,-3458.552490234375,-3446.25341796875,-9173.2744140625,-920.3897094726562,-4917.2890625,-9958.896484375,11309.4072265625,-1661.97900390625,884.349365234375,5558.6396484375,7004.90478515625,-5236.55126953125,5903.42919921875,-9181.1943359375,-7056.76806640625,3016.46826171875,5978.76318359375,-2717.771240234375,161.83175659179688,2283.571533203125,-9564.6201171875,-8847.1708984375,-541.6704711914062,-3435.8671875,3383.8291015625,-8114.0986328125,6983.3759765625,3068.525146484375,-3471.038330078125,10949.6396484375,-4533.24658203125,6979.978515625,-9574.0078125,7357.1279296875,-4905.16748046875,433.5312194824219,4464.6640625,-8146.458984375,-545.3506469726562,-3472.0859375,-7742.69921875,-3154.826416015625,-10295.884765625,-3469.434326171875
