,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
25,18.76539269563314,-29.663875588100908,-1.8992720140741293,11.591190500850008,31.28923016376163,-11.551304781690389,8.133025650962963,-21.51138400054799,-6.455440802872403,15.2344710728457,25.722642999572074,-11.89591379922831,-20.71228384126941,26.150759743592687,-3.076505360754055,25.610794733555778,-30.070071178090785,18.88346000235333,3.059770958938069,-10.479386894796335,13.218963873272827,-28.633370013133984,-31.475315731565345,22.424772240389814,-19.54684217401416,1.15023719568336,-15.86248150136663,-40.22655295527245,16.62105079719366,-3.659786318164606,-21.299697838866734,-29.967528514822767,-24.18955100172203,-21.935953623579206,-9.889550312635663,8.277760800071704,-33.91200488675159,-16.488984092745994,-34.15072355659966,-20.443150283184636,12.689934292885184,-25.948318950973643,-38.80758206300446,11.081799621590008,3.4382327915872395,-35.08234448535178,-6.670879704497395,-32.40159875779044,1.7088384507357972,3.51062029439888,1.599710970578755,6.780477055047035,0.2119251631606005,-3.7764173010121915,-10.006334679107965,23.095086225282387,-20.15023940185685,16.884316146727144,-24.63186244009023,3.5749855359676843,38.47264941085625,-19.786927743788482,28.32017586962077
26,18.786103540055947,-28.916666233101367,-0.7690352517585222,7.6939276751848205,29.940946560421423,-13.06751364633121,10.127886376755555,-22.861045508145168,-6.7892489341942905,13.033571611272862,23.637239892850516,-11.694660347999331,-18.542665775810434,24.056584238588428,-5.667775210448525,24.19418548608145,-28.088615892682427,16.16681173536267,0.40975595664127895,-9.364786391183998,15.107501887033266,-26.09324600323633,-30.287962912408744,21.832821629527814,-20.936105976693398,3.121026229839714,-18.640461359848047,-37.74399767272469,16.398733555216154,-4.615875264467036,-19.398557529445313,-28.68729675347951,-22.952297941765664,-23.818236983138267,-11.78766527901314,3.865402577859342,-31.87058047321989,-13.487066393084106,-34.193861458330176,-19.75929598961065,12.360651652755678,-24.57439414649216,-36.38276788854864,8.305005210898074,5.801363814992783,-33.57869340268847,-3.137228925481452,-30.085653119583682,2.5728194346638986,-0.0891717197863855,1.22154571310341,7.711966848356454,1.210122569667675,-2.279371682931245,-10.83073582142029,21.672218929568217,-18.68988219421447,16.911826904806443,-23.193956477415014,4.828930706334461,36.89819123677461,-13.300695541156273,26.38295403107277
27,18.019029371224008,-28.038591504785828,-0.13435716464527658,3.6899391849213856,26.6932044079486,-13.701461106014596,10.261177214697824,-21.750721110889756,-7.412552880492171,10.510911498356283,21.884991231701022,-12.931833229833416,-17.543415895038024,20.80193700629239,-7.260394870069462,22.495024313598236,-26.392124776662385,13.971781574522538,-2.34313548221665,-11.612139734548606,15.655908707424416,-23.501830780894736,-28.764135413493605,19.996731354284876,-16.89987214186945,5.990583508646324,-20.476154648255772,-37.999844209028225,15.282795541489293,-7.338955619027246,-17.74624625939053,-26.597371294672683,-22.283719484452448,-25.03647784108885,-11.602201374674664,-0.05737221050734931,-29.329060630925596,-10.715761942544049,-32.17427918801022,-20.941406892956394,11.880179466285341,-22.173013690244474,-34.59732651728889,5.033677641582379,4.958519989104332,-30.91846166630387,-1.986902070448707,-26.855950824898144,2.6937418820626107,-3.335947631694296,1.8291838229194326,7.841501959570789,1.4112723753164147,-0.84908183392103,-9.532413630664536,22.611548079765456,-15.82016002292681,16.897560841568442,-18.424137841017142,5.60651341279106,35.886093463902014,-8.83822061497429,25.719774750348037
28,18.76428979617532,-27.409871598964656,0.07528902815028982,0.1663810044152605,23.987743160377768,-13.364398493291928,10.98528322352476,-21.339058862632996,-6.853794231689733,7.550401229246901,18.44706718701447,-14.868235681763792,-15.738972793013005,18.597399304261273,-7.384700737247812,19.811410338565622,-24.281638904107773,10.552305735015949,-5.085418837169534,-10.233923205407123,16.72570048759576,-20.93007200533797,-26.81087897920301,18.70263976110398,-14.997758072842998,8.438718448697642,-20.690564745494328,-37.327423641111324,13.695250192042067,-8.8850524790561,-15.213880820555772,-23.719495222256906,-20.681265881947056,-25.43045006693671,-12.5867751704358,-4.439165078760453,-27.184439456587256,-8.373654961311125,-31.66873737441165,-21.097836896555137,11.266031624753992,-19.60733393920352,-32.52492328629471,1.9732653689466773,5.7197304182945174,-28.27215263775617,1.547877994688406,-24.12799977610304,2.348086831028951,-6.538013224298158,1.6920330870256493,7.388506263474679,0.7964801985944803,0.5539820131918685,-9.158419371768105,20.149648598073668,-11.69284207794427,16.576674443287423,-13.55284960642723,6.653571598436585,33.32584861401607,-5.565306089150454,23.826526350945343
29,18.341550578002355,-26.97688427793709,-0.2969497059089541,-3.2542210547699337,20.59652365067287,-12.136372666237854,13.668475118777735,-20.880915614171684,-7.153260766661504,4.2757740986526045,15.357552816123672,-14.842843111276409,-13.440090995372785,16.184305488253905,-8.15994916856451,17.60615938940829,-21.447875736193964,6.840517592901193,-7.618980999166354,-11.198202407456819,18.03703129003749,-18.137682470309308,-24.02451591459686,16.71786253201641,-13.413786647986,8.534239990706226,-20.93212813824377,-36.69927703085767,13.570823722430688,-9.388603208213453,-12.991550578405139,-19.926658189738045,-19.554915824136806,-25.152298960537742,-12.224104351674626,-8.41939079283144,-24.66131776497408,-6.262618705300987,-29.876171932215584,-21.421940991598504,9.436581666352879,-17.343452565589388,-29.554514444326685,-1.0586758318525824,5.934451040134292,-26.22394899470023,2.5918245908995345,-21.502706032444998,3.4306266489226402,-9.343205521940668,2.4953380560347256,6.242693991021103,0.5692204054228682,1.8753121258220453,-6.6033510248231835,19.23345744232418,-6.506203778196663,16.091533986950765,-7.033267729060526,6.0082089844921995,31.977083993981097,0.5248879650996798,23.157621251769115
30,16.739603450807564,-25.388912884329088,-1.0535885365794186,-6.213442752690238,17.300069094409253,-9.968133876340438,12.07074386564932,-20.627095115365307,-4.611757938571429,0.7913305145514915,12.616901781678884,-14.471465532163137,-11.507255538918713,13.24959725999367,-8.179060396867385,15.193900657879375,-19.68483732075866,4.363035147884148,-9.777978048387748,-11.90761394312402,17.6868553736781,-15.072944645299621,-21.992471539963617,15.07494336884153,-8.456396190963545,10.227444606196997,-22.58224538111716,-35.496456562398706,11.908290706622438,-11.95293978203938,-11.247997056320898,-15.72112822121353,-17.93129991331557,-24.142620316723868,-13.280671889375284,-12.476141156862461,-22.785845015261216,-4.645489729769196,-28.536337793067645,-21.682702756320268,7.696888786704633,-14.732139488365242,-27.20692403097624,-4.3778345202654165,3.5025382879464075,-22.936490391109253,5.073536658527985,-18.58185978553326,2.1462727437901634,-11.889477789210055,1.4455283780645232,4.646127517757452,1.3889394852583763,3.4077284767575478,-6.587815958692687,18.988722020985875,-1.0332115982807313,15.14694310695754,-2.076306913658044,6.888125750161521,30.03610841842439,1.9729211707607988,20.993249713206964
31,15.718922686569769,-24.34000767536044,-1.9286319782858001,-8.547311356710416,13.76219851501751,-7.039638041963837,12.369642190013195,-19.282047488487265,-2.692066152336679,-2.114294721689694,8.476886159525598,-15.502735119711076,-10.086490844339167,10.399964729482143,-9.151147057049798,12.232221090000657,-16.919855132386935,-0.34595846237490946,-10.523534361117278,-11.696354980211936,16.094931965315084,-12.135656441345851,-19.39350316140021,13.032692946470462,-6.34281088500137,9.956443932128735,-23.161002873161806,-34.44878714287914,9.344451970765547,-13.814114003525901,-9.442306349838844,-11.226719916806777,-16.7588615458722,-22.725506331439853,-14.385724255349814,-15.711715632398434,-19.980343048771367,-3.484911247708883,-26.55876442642581,-21.334338635249694,6.2183309047807995,-12.299050575263774,-23.576637455400174,-7.375092073216159,2.6335080786245157,-20.39425869487934,6.517963683761309,-15.272157223770655,2.203035503513675,-13.974010914135961,1.4059963887006148,2.7708196931072337,1.5576459091274444,4.915157688256713,-3.0159709683229607,17.61560928870145,4.270270693878741,13.929536309613653,1.937069181998197,6.813378540259848,27.966610984238187,5.527035280024137,19.37127199097877
32,14.615710577799192,-22.72439674996116,-2.7528072453901586,-10.348112363639636,9.936322531829092,-3.7867509939398154,13.10864323403851,-18.276492695129704,-1.7627161798049826,-5.014544101333238,5.130200961690171,-14.207211179294234,-8.210078470674276,7.005079630823779,-9.213257384777478,9.645236419890047,-14.308287611115205,-3.573775892559212,-10.091538725255106,-11.90246059900015,16.00012815891145,-9.302681395505083,-16.688371065940373,10.679281531772872,-4.51651446850056,10.24200976655743,-23.49993591199828,-32.6661710158714,6.928425684059135,-15.15366999458638,-7.6733335627694,-7.388418961857383,-15.746469749696196,-20.902331140309606,-15.007662145203042,-18.48051978230099,-18.001507831956815,-3.3416380036083844,-24.658866987376896,-20.70434624983517,4.326047786450985,-9.937033061085202,-20.526940105015328,-10.059153852838904,0.2156261419440284,-17.24412351893409,7.850273451333777,-12.169352886548552,2.409339552937226,-15.579723951599416,1.0004976028098866,0.8407832722776272,1.4353054984990194,6.240580301958381,-1.1432476611429934,16.52790937272053,8.874010895806489,12.5030154862008,7.024276441044208,7.212479439657741,25.774042951073525,8.513111085937538,17.345503940321294
33,14.316310453023462,-21.72471847134551,-3.4685977232550833,-11.519265293254744,6.0547859881275485,-0.5792274041390204,11.650972059891785,-17.117830877767588,-0.2583145993827429,-7.462369040532917,1.1521895554017973,-13.325845303986739,-6.2513120228809385,4.047673837828647,-9.116129494191398,6.62727642239161,-11.561217721646415,-8.241930739026117,-8.372785983220497,-11.593866637311123,14.290290873138261,-6.374659599598843,-13.846328703144692,8.55599730522411,-1.4237995658692455,9.165400523376405,-23.054528647555372,-29.74720923887601,4.621404998751387,-16.134905833994736,-6.079166036064201,-4.775479836363643,-14.382913728614518,-18.720108583993575,-16.36417964835509,-20.585193500828005,-15.099595076340144,-3.966149322338257,-22.87631882647267,-20.315353260189156,2.0780080055952226,-7.766777116110006,-17.47091114734772,-12.58647857436739,-1.3676481387354613,-14.41249924250809,7.319810805063554,-9.05658587754056,1.500520070912117,-16.558624989472175,0.8005318264350336,-0.9818465098383649,1.5066727580843775,7.284288911452883,1.7912848327790414,14.879009701377356,12.256905225120132,10.496003728196891,11.250255358551073,7.137497640094168,23.414740491453266,11.992911696031229,16.07317555625103
34,12.56229966259177,-19.29526411196673,-4.048539856068299,-11.859190994948335,2.053770675876862,1.9381615708877646,10.168596863537033,-15.897047967138676,0.6113268773772518,-9.131528208136867,-2.6170535894000437,-12.988525251726571,-4.691127311153878,0.631498209700375,-9.18183002736285,3.772161224700845,-8.673890859348056,-10.649702151818389,-5.311667530551332,-11.120813607619155,12.421933710398122,-3.6504555624448614,-10.931482520999666,5.564191519315486,-0.15452010754782464,7.8130820610452645,-22.04411948048798,-27.05669519882798,1.6090074822881775,-16.98236684513546,-4.927511340536242,-4.4235815106796315,-13.045756409971858,-16.233453376476437,-16.639623232208393,-21.853242500994327,-12.515066237320852,-5.364734855521672,-20.487476699472055,-20.10002682982922,-0.3777302509952989,-5.833250043025835,-14.15640400758548,-14.660579422569285,-4.741011358802126,-11.48323955765445,8.304190840592469,-6.196406214302964,1.2469220030546637,-16.795521756421543,0.774572227075808,-2.5882402715783757,1.369413807442072,8.27722526340721,3.6994411517142396,13.877281973729822,14.538522296465242,8.27435082109475,15.061250480626313,8.087808720559295,21.497108851965493,15.358119596586903,13.977869841865456
35,10.638271481467498,-18.002849269366436,-4.761703962902402,-11.288327308300646,-2.4848347628940104,3.7029649376506413,9.049492078737472,-14.80742186172499,1.4833571934355803,-9.73835281312101,-6.198448956800114,-11.062825719280823,-2.8850118862945635,-2.6517863743900065,-8.279899583355672,0.7298685596986303,-6.3668790251278224,-13.119569825162813,-1.9534935701770502,-10.290278663090348,11.124755036828589,-0.9867817301929733,-7.481540328866103,3.315766869749922,1.0889086682984725,5.191407691535574,-20.711966825086733,-24.032035173624195,-0.6574202264756082,-16.252151777343727,-4.03787898961145,-6.726626404852913,-12.160038039118007,-13.43228879156486,-17.109497679318196,-22.3845853457447,-9.72589122456312,-7.661810038662608,-18.138828467999446,-19.197150483003128,-2.575972057371331,-4.456082105900599,-11.159872506064211,-16.543160388466585,-5.073115418891348,-8.380800456445336,7.827971051642976,-3.4294043510551546,0.6395225184118516,-16.189733687259007,-0.4699003463553595,-3.7561015744369755,0.9650593226575381,8.918847649083382,5.6841588484371925,11.763490328814441,14.897476681733142,5.7871549531380815,16.879869880788334,8.188160295888338,18.962206379030434,17.81561162029047,12.45763907574353
36,9.745906867031962,-16.082064008983735,-5.685124376598882,-9.96193403549794,-6.524306235962893,3.9857732810257644,6.9758512380300175,-12.192738064742315,1.4449838100706245,-9.563701819398355,-9.324451634865369,-10.389523083244768,-1.1182779132695515,-5.807038009617415,-6.965219819650173,-2.6177804218164553,-3.656804378449742,-14.969576122761225,0.16095483223452334,-10.035772519458575,8.597721659656784,1.3485536774032951,-4.309955239610382,1.1077352014942932,1.9050900548156164,2.736670919641824,-19.535665488603712,-20.05645631875329,-3.6417136459199924,-15.516826810012759,-3.0571374927545847,-10.688894992792088,-10.937597990185651,-10.922204653263638,-17.40198526408456,-22.12881067047502,-6.906833335915287,-10.31802562618503,-15.957408744476552,-18.574170407435133,-4.764191179868249,-3.5924689309448077,-8.782946914192166,-17.546696075875843,-8.814660340047737,-5.217054032131557,6.417884154085783,-1.153391141106198,0.48854368305703133,-14.798460672886474,0.2040306955892106,-4.396076136699753,1.5763277029939218,8.88229896357285,7.921659743302257,10.131889116574442,12.685485416837356,3.41162507081226,18.377721095639004,9.169201834938676,16.736450929768104,20.12305563677566,10.775699603702364
37,8.341078189761475,-14.012475609019134,-6.983620218811659,-8.222642852139934,-9.967910469060385,2.796278765927468,5.363207791707708,-11.0289109438706,0.9497375050932249,-8.846563783711543,-12.024296837732983,-9.229331471859098,-0.10743063068815673,-8.411165624933517,-5.508294772641875,-5.912229196108839,-0.9423022328973403,-15.097277263320365,0.24238588205420908,-7.859173257971435,5.792352697276513,2.9610321977211953,-1.293299695374003,-1.1505767293392068,3.1554548916624583,-0.4041163495723197,-16.502944270601972,-16.698194783161554,-6.610280327350026,-14.742474698087534,-2.980026994052075,-14.578458380385875,-9.743935810140336,-8.959054448207114,-17.688014079538775,-21.021172188335346,-4.609158986806378,-13.283520714488407,-13.470995980278659,-17.44778900791495,-6.703547659125263,-3.5182528467169405,-6.247591015555706,-17.962843632883043,-10.049677653848676,-2.3553226553409843,5.741056772361361,0.7377817890733986,-0.08500810993139396,-12.498972678851782,-0.45885112568807074,-4.227302792017294,1.477691625833387,8.273317418021414,8.561096039282319,8.181752925232573,8.007096223638506,1.7148081746360324,18.844295805146004,10.109066090468545,14.577139328308924,20.93325116683124,9.362651755353724
38,6.461196356250895,-11.855104656027166,-8.613887417353162,-6.4774164576333355,-12.757406781320455,0.326571967441998,3.0076709546750777,-9.023915586217683,-0.5975824770453073,-7.991056012610299,-13.934590835973896,-8.46933587159134,1.2315668638369814,-10.660370598771525,-4.330945071944598,-8.912105155265557,0.7485287829771394,-13.80672088523582,-1.0684589863695901,-6.17923867189343,3.567314634052309,4.2514504769599775,1.6059373996953923,-3.1994660801056796,3.366017933255904,-3.521365661407742,-14.516985565089612,-12.736676960292755,-9.19520574143192,-14.391473445826165,-3.0363174109720887,-16.624260169461888,-8.836212530312622,-8.029861168070612,-17.527741020604452,-19.306673361232846,-2.6422136084872676,-15.875609897578784,-11.008167705947656,-16.563113355346132,-8.402499186343377,-4.324048068395324,-4.358434543629144,-17.813617019987845,-10.879726796642444,0.6042732320660349,3.022821419494079,2.0447028860050516,-0.5043402230789269,-9.37316510803667,-1.3001050367958413,-3.3514057662067334,1.8095264373027646,6.642168509367604,9.764324841897889,6.5966304084226834,1.948264746812555,1.0882162374447075,16.69335883258313,10.336624491119125,12.591165777904088,17.742616151066528,8.30076986040423
39,5.020755152032237,-9.598846157998025,-10.549593044213907,-4.8755640905716255,-14.597948524140609,-3.664951647534968,0.5056349962391806,-7.130360871514739,-2.394459841531045,-7.334774851241478,-15.020226780620224,-6.4615423432371415,1.4306809680771977,-12.365230376334779,-3.370309068108753,-11.666235806552372,1.871890186112708,-10.71269357722872,-3.0478102636298736,-4.716810999062929,0.9506266568680388,4.770658059940999,4.371501991225543,-5.417405230818488,2.1298044611149294,-6.566838481864636,-11.591480735184746,-9.312871969420428,-11.542114722541683,-12.51584990894105,-3.6198755906287516,-16.20545850959739,-7.991398567404914,-8.129594356283615,-16.789871032892677,-17.058885799264104,-1.295732595441443,-17.591994180264614,-8.723143689364534,-15.816960289743676,-10.609696905748102,-5.672910345144192,-2.86869407339028,-16.76875565046639,-11.225637371264952,3.172627045080983,1.2781677139780356,3.081483760468302,-1.325335201220966,-5.616692485334454,-1.85008809608685,-2.02153839232823,1.8957982611368607,3.779567717247236,10.782631351355178,5.049408676161704,-3.303745938082603,1.5984722233944577,14.024531606312706,10.591694716098345,10.789750469413733,13.15637300482058,6.788933159170803
40,3.172101948693495,-7.762690622935509,-11.734323794241426,-4.013860636353916,-15.747260703598982,-8.238357998394157,-1.2613688828197382,-5.19860709181323,-5.405174738038255,-6.982585539397862,-15.43542831053594,-4.960712699009747,1.4835863488088776,-12.988630630045183,-2.448809587538932,-13.815814991590045,2.2203218788753745,-7.069752335446992,-4.627471884250192,-3.158388337648745,-1.6900470959248963,4.646202888989201,6.025232955223011,-6.760638899768381,1.1548053338977127,-10.031439964205248,-9.117480111048366,-6.312779783175046,-13.97168237779924,-11.684271774331705,-4.598886482012439,-13.837058592861048,-7.582147603895336,-9.106894307637802,-16.73748854564103,-14.463370490056128,-1.0581065245957078,-18.19027451866306,-6.727903780415559,-14.898333767892211,-11.956289248382582,-7.33818654621788,-2.252295943563432,-15.33162652141111,-11.974064462712306,5.0111380532430125,-0.47258843774267234,3.624203100394901,-2.918476352772899,-1.7213109817367673,-2.467519109478957,-0.6718252486763774,1.8237376007112545,0.557006597164543,9.89192197480088,3.7839974802791403,-5.077082549807928,2.9686500574388033,10.223790953664462,11.788064758207213,9.012848706501117,7.333836036260038,5.5342494753421505
41,1.5725979108408268,-5.5212621992976665,-11.673845715450614,-4.089112501197187,-16.182445132578998,-12.171395881068426,-4.097856968370422,-3.854982933805786,-7.0457558038170305,-7.263992868777964,-15.1595160859382,-4.376093480381428,1.1112329650351072,-13.226609455019819,-3.355101340375313,-15.099745903965651,1.8241751037544987,-2.8858621929989,-5.032705829159401,-1.0039594592765013,-4.795660107758636,4.154341961776339,7.490291813334466,-7.596493475200489,-0.898248101481613,-12.083666477466238,-6.537762396824007,-3.4498184495564033,-15.334738123627005,-9.957563650719322,-6.0149193723595005,-10.14755344356375,-7.329535904424112,-10.24670090205258,-15.76785348878552,-11.701567129395194,-1.7337410556828061,-17.31415928237911,-4.99542604789017,-13.299224595241313,-14.007275390319755,-9.199154452341233,-1.8063248378654961,-13.4665999752042,-11.041796414613003,6.238692152942431,-2.110120736901962,3.8105350171321035,-2.595720753548207,1.8875552166997736,-2.5189431912628493,0.4258029907153116,2.7395382241162025,-1.8362034013842603,8.342297081772813,1.7597043271320985,-3.3815269594673447,4.948884892500741,6.1885173263482045,11.462763280588206,7.716132833597499,2.387066020463209,4.518017396367796
42,-0.21780877436734158,-4.132098648794901,-10.528354743210837,-5.347906514344576,-15.961551663836236,-14.56661041244312,-5.781216716554226,-2.775405721293879,-9.082493299168704,-8.094090937843273,-14.383737120194578,-4.708181073784431,0.7906214438698456,-12.975260959955477,-3.2899562660667527,-15.687078469816104,0.7983395908913735,-0.28863566470218416,-4.070254089971538,0.09118286472748593,-6.681895741933275,3.535701942799548,8.317368232998206,-8.171307953827792,-3.5778909207861034,-13.491995085092071,-5.104911046693289,-0.8200816108567324,-16.21539157085563,-8.316426949210609,-7.472631066114566,-6.318214385396907,-7.463996390849381,-10.83998703810897,-14.137485263249559,-9.034864285036253,-2.838450793286704,-15.2158287083764,-3.816166947382854,-11.96897316803502,-15.502865212164437,-10.796350546684298,-1.6809480539805506,-11.083039873300976,-10.055221186370375,6.643675537263459,-4.9054489838154325,3.607558281761225,-3.20210765316412,4.85023832515812,-2.4526710723007596,1.2756972190315177,3.095407854872988,-3.0673072378652524,7.954713322310226,0.6290539088139298,0.891703228375647,6.84955703547382,1.920437155794616,11.778504440577976,6.6541563725571535,-1.8984171098777267,2.8890068663214805
43,-1.9606694301330094,-2.6719286737353585,-8.542238873280974,-7.1937205434410725,-15.445839306994419,-15.414862817225721,-7.451255522345761,-1.6076398904659612,-10.384692406502381,-9.008787652966642,-12.955938294016612,-4.100572140166349,0.19579830781656682,-12.176170976853534,-4.800455971517778,-15.380423125719872,-0.9004522892059867,0.3992652945940165,-2.1485787364085542,1.765634778962763,-8.750135230456536,2.892550741957578,8.232275273280948,-8.820341434292644,-7.496665224044364,-13.778769121347693,-2.617587147602862,1.7223433701797788,-16.49449783563169,-7.8994938778364485,-8.683663826626336,-3.4966640209832214,-7.584167128552956,-10.89494348235062,-12.932097140582286,-6.479196181173776,-4.551529138088654,-11.66612497613529,-2.8873557997780495,-10.412226400309962,-16.491324061070323,-11.623983078872932,-2.1682805316454505,-8.767477475189736,-8.430705720872737,6.480150888910671,-6.397911841380619,3.184550392987063,-2.737072694905166,7.2947133549159275,-2.7220618914326167,1.6278313725418385,3.0461177212625756,-2.368268681929745,6.078496202583608,-0.8211003411034881,5.676990652888273,8.173079613995867,-1.1933422472224322,10.728718206641048,5.500867118368184,-4.484954930897743,1.2204527304759338
44,-3.5657438915996096,-1.3745765538428714,-6.688859703363542,-9.439068358467882,-14.246240889947781,-15.201010016592932,-9.033472346703448,-0.8552838266113412,-11.427351998006401,-9.768859827190735,-11.377923283349553,-4.063786506965954,-0.4300263180082027,-11.417850232323985,-5.626010554838274,-14.550892254922346,-2.6771929499758116,0.8544377643419523,-0.1395572148850236,2.3698118929283822,-10.110600954401633,1.9136786294536563,7.804608444900573,-8.492494032953417,-9.417238353084315,-13.59576974934248,-1.4845946626755762,2.569912086875007,-16.228339551853665,-6.905883981993156,-9.726469591752917,-3.319406283072569,-8.03125244287773,-10.496325760329796,-12.110548301123274,-4.703125478276288,-6.476723590642571,-7.703534852405895,-2.3090387689427843,-8.994947990526938,-17.47876775065336,-11.940681051279455,-2.874977507183374,-6.286583211140055,-6.1479154752202305,5.566684364407909,-7.435499463340591,2.654556939578736,-3.224596917998042,8.737945948240302,-1.9917783582571076,1.1917728827721925,3.593244852765224,-0.45005747851543987,3.395791995974605,-2.189498210354003,8.72298203538169,8.482300177296576,-2.102473438715066,10.156447340582915,4.21275830126266,-4.288701957054911,-0.47717798918291976
45,-5.249427157654253,-0.47432260762753486,-5.485955442971395,-11.729243116422914,-12.739841752077474,-14.001015201731066,-11.521899959257965,-0.43626569982600927,-11.41294152995377,-10.191739040530768,-9.584537096131058,-3.6647433198327235,-1.4605703529677214,-10.322743361013565,-6.671492502070009,-12.899616349511845,-4.500650997602932,0.9906986701419385,0.8907825203439823,2.8359534139535043,-11.152347344700146,0.9883954319552046,6.89589561084798,-8.305534288073773,-11.70652446022143,-11.586119386588791,-0.033955554756389006,3.5903585698273304,-15.222744562519154,-5.829103258657938,-10.601646696670954,-5.130490794375672,-8.25768711708335,-10.091041272558131,-9.638292637626279,-3.5193197245346113,-8.594916491384915,-3.4058319848933394,-2.144876806243282,-7.140458894575289,-17.646536636130904,-11.876795984833478,-3.5929908615952755,-4.358200066333374,-4.363887378961209,3.976813016092194,-7.980047867078383,1.9667453323431268,-2.9649214919380853,9.496531223973221,-1.8207781055730123,0.3157664757421359,3.221732031103187,1.7984446057624872,1.2934575710924037,-3.4960307360237692,8.78654827555535,7.82398009404762,-1.7092457561234937,9.05481448636047,2.775766970584158,-3.102932960274387,-2.5331366061725333
46,-7.105685864126187,0.4254921543375474,-5.523078492446251,-13.801297986543949,-10.992103252004497,-12.398618793506845,-12.28293987623455,-0.9293434834960834,-11.126395375821204,-9.901874494608984,-7.776062671631905,-4.668080639938864,-2.587774273096869,-9.279424109715116,-8.332464199225114,-10.904354844762338,-6.114007435166016,-1.278367120667042,0.6729175113378396,3.128443220964215,-11.71636500647783,0.07928828453282222,5.523758996553909,-7.530163843426848,-13.659204964623598,-10.63872375162748,0.2249723518072244,3.061935659743675,-13.559080787181173,-5.14431684836245,-10.994825029259403,-7.317153431285824,-8.319127480661564,-9.321141137276861,-7.5664749994529075,-3.204453904770215,-10.3890785097461,0.5689307558872194,-2.183818325382191,-5.71106811404951,-17.546357002751996,-11.358273243130991,-4.445303740103647,-2.5964363812963853,-2.3357315725513956,1.8503371614011428,-7.114427514422886,1.4070307260224375,-2.8437443826762205,9.070618626817662,-1.4733464813287043,-0.6176912029611779,3.6303360965473814,3.511660889808656,0.11422610906697628,-4.064029842275687,5.52590047443584,6.2192702831443505,0.7713390738057058,8.40523544159717,1.5689697562706684,-0.6998444157855772,-4.153182879218853
47,-8.40898594585876,1.0894957567537134,-6.162500265140025,-15.299915822529627,-9.241934390012105,-10.452273438477107,-13.480370543051677,-1.2316171366611712,-9.89005990698152,-8.835495452986931,-6.377592201158478,-5.096873605762482,-3.9376967943113215,-8.297789227180381,-9.094802079001653,-8.761272805114082,-7.2543953401780925,-4.1801856895365574,-1.016798753657183,2.5008207545059093,-11.906507112061988,-0.48770762637840903,3.452397922751942,-6.688401543874477,-13.395838128360253,-8.353639465517489,0.7393293401939474,2.431928333300995,-11.546107915501125,-4.902577233512375,-11.06066740467491,-8.684748915558178,-8.276643436113567,-7.927102846580439,-5.611467449132988,-3.5891371324044847,-11.905140431897877,3.4922680879930006,-2.1265772037006485,-4.780701235755799,-17.16294246961145,-10.382442083018287,-5.170341496169485,-1.2001726178945162,-1.0446140945616378,-0.28650926592122516,-6.663038849294622,0.6815828820489109,-2.4818511089938795,7.586482813294598,-0.7011892158641331,-0.8437390815850683,3.2601558639072437,4.689967212956727,-0.7115100449125862,-4.203580936731896,0.448365008069354,4.006746650703875,3.988877183521538,6.646967036030588,0.5760115207047747,-0.7747230732932167,-5.263745178974602
48,-9.15056977718497,1.0020658842639207,-7.00916646450643,-15.819879436727462,-7.848565776198832,-8.572947612523464,-13.904944272751692,-2.0143919499376324,-8.40803676448914,-7.386567460578135,-5.3301895416775835,-4.743954221975514,-5.397453755306827,-7.446864172571395,-10.11513579007962,-6.588638105968741,-8.149211460444398,-6.641953368717509,-4.572157984007488,1.7528051494326746,-11.526379904825546,-1.2303467888702073,1.2608770359801582,-5.739120888091463,-12.636025583481285,-6.9765504363314506,0.9671429070707234,1.189660283431266,-9.237854844829386,-5.118210821845054,-10.869836802227965,-8.522397634483925,-8.202828120063145,-6.032056808436144,-3.770891552504267,-4.524387994785812,-12.46222306834835,4.928003523518466,-2.1466467248962715,-3.2904855899613352,-16.394884343416457,-8.988291605710938,-5.570959217941976,-0.2931087355370252,-0.3109747543617516,-2.53662886042936,-5.168021026058938,-0.025302330544409557,-1.343075864682021,5.32687935912811,-0.44029162709881575,-0.3979492460900502,2.748228407074791,4.7230619702590175,-1.8416629800236421,-4.227319003733086,-3.7036458638614365,1.2767885394289928,6.6292591423429315,5.620064800322055,-0.44242671396238364,-1.886222467175088,-6.180531681369068
