,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,-166.0,-25.0,137.0,-75.0,61.0,-73.0,-84.0,-41.0,-53.0,-14.0,86.0,63.0,78.0,-125.0,-54.0,38.0,-158.0,-29.0,81.0,77.0,141.0,-173.0,-67.0,11.0,58.0,127.0,-6.0,138.0,-4.0,-8.0,-83.0
1,-166.0,-25.0,137.0,-75.0,61.0,-73.0,-84.0,-41.0,-53.0,-14.0,86.0,63.0,78.0,-125.0,-54.0,38.0,-158.0,-29.0,81.0,77.0,141.0,-173.0,-67.0,11.0,58.0,127.0,-6.0,138.0,-4.0,-8.0,-83.0
2,-140.62735857164762,0.3014354498702261,111.71512026365356,-49.85224656306464,35.76310786137003,-47.80851087495063,-58.486989950695616,-15.774941030359205,-27.828296387982107,11.087078211243668,60.83104496674652,37.614799818160904,52.8891337417251,-99.49165551927936,-28.649133479318547,12.674487431664954,-132.62584136713326,-3.549358355319928,55.645402391620316,51.492792037846876,115.62813120018437,-147.65406926935867,-41.629715413855166,-14.266724410364407,32.600441792520115,101.68393878145544,19.397463708808456,112.74688865862407,-29.47868900605291,17.2957853138307,-57.79796976561722
3,-126.07980818700818,13.013700369237256,97.80585524647962,-36.1285802874671,22.981669644792063,-34.10847741528239,-45.28725878161882,-2.675414073233796,-14.490481779995505,22.686745238360707,47.15437766622104,24.373665196202154,39.381458354920476,-86.22490522792157,-15.658958682949532,0.23460273613788019,-118.41970817462038,9.326260161312725,42.49346395776308,38.489732747194765,101.68809646598729,-131.6755344823831,-28.503676358472653,-26.254298250451967,19.96205329403081,87.84678449231406,31.105039369801723,98.88227192789829,-35.535330016846544,29.57767703933188,-44.5264597218543
4,-115.92438562807823,21.238644655905702,88.26119584865688,-27.38119164800738,13.717838555908209,-25.65158780963511,-36.33536916345345,5.4105650727300585,-5.826681603359802,29.494452396582574,38.40393875655301,15.37462071536688,30.405010805212697,-76.3886768028616,-6.967101306420936,-8.38824070436042,-108.13684616064492,17.876762985938484,33.555263737361784,29.33531990799917,92.18564303509964,-119.04914997166274,-19.41222010093213,-34.032912856009034,11.217795802668128,78.0618181148057,37.699350383937414,89.65215744292865,-36.86440107699847,36.99967946138491,-35.57747822677456
5,-107.28655470878176,26.473996352859523,80.88195371586514,-20.524533692285672,7.560261573116563,-18.97310733022494,-28.695724224596,12.08842661340963,0.48134237953158276,34.21269722363694,31.235336817471612,9.129203556151339,23.091158925237146,-68.77016276384717,-0.49608728931362833,-14.107249348610836,-99.77674306629046,24.35472570829323,26.62226953746672,23.082112621248548,84.35845043850466,-108.11378945224483,-12.657573113409669,-40.035956016683144,4.409875561619899,71.02657882089778,42.07057454330781,82.16456623382263,-35.84845891257375,42.73130449541189,-28.269639507092734
6,-99.98518817919822,31.655075849348485,75.29361366208107,-14.991778943056616,3.122338579590668,-13.283176932521435,-23.490222224552312,17.043467623625595,5.949476858017142,37.35692645888648,25.53380712566539,3.582362820092996,17.81602865496439,-62.63311126388457,4.856632142005928,-19.41850565330003,-92.0978144170934,28.94506110392514,22.00154022295589,17.465386528589157,78.24697255109155,-99.05823665425964,-7.538164680138614,-44.24043326904251,-0.7937343359066844,64.46479747508864,45.0353089745631,76.2622825735445,-33.6917162727909,47.24235742258166,-22.64553092729377
7,-93.55875098636864,35.23309131749521,69.28727707147961,-10.747090655881536,-0.3993637815126547,-8.993102064210106,-18.52146867915893,21.161223715358425,9.714697778963,39.33201593547964,21.030517402607202,-0.9510384387765285,13.48859468064174,-56.946750280007294,9.161578962314088,-22.46376321850653,-86.29627380588185,33.40906301531165,17.632254662665346,13.179789177807557,72.68928318600099,-89.72644055541957,-3.5151683880762477,-47.322498382438106,-4.631906217946991,59.368354193491925,47.63207110908599,70.97573640118074,-30.885574246944696,49.742324458780246,-17.80304743404764
8,-87.948460831133,37.96231038708214,66.06321582411458,-6.772846635030788,-4.780999838974225,-5.2165426217845265,-14.579301016458047,24.773417243179978,13.686217359101875,41.427295951470654,16.668829309461643,-5.5806308964442195,9.324501034170751,-52.28259780941556,11.803657916109557,-26.37849982311799,-80.43953879612121,36.054639739634936,13.331934753822651,9.993618469965654,68.46887943213447,-81.90143382509375,1.3531294262617877,-49.44699772460064,-7.664800565636597,55.288900128833816,49.19819952502403,66.33796609708389,-27.938217746109334,51.44569035213219,-14.550021328529638
9,-81.87756908340822,40.34335906492667,61.815938933192555,-3.7630158457766356,-8.373237008584326,-2.0212832365530744,-10.48718422243735,26.82356536693713,16.56479461659046,41.83924067055111,13.845751308705005,-8.090742538445696,6.239433910280823,-48.601830904073964,15.144610163925137,-29.082688113847396,-74.42725557190133,38.96440232219959,10.483464920317857,6.666358019319617,63.42164472134898,-72.7182710625886,5.4126449910830985,-52.025075114918614,-11.347973786766744,50.98953970887257,49.92075434616526,62.44360383984559,-24.287650525208093,53.09706859980552,-10.614326105696819
10,-78.12312472381328,42.553544113230444,57.79702016356467,0.47607546522975497,-10.305934298226205,1.6501091708026223,-7.995373530383802,29.48976749596048,19.163790702058904,43.09451921383016,10.25234537985665,-11.475959380419724,2.671713883858004,-44.807273618856826,17.718705215366967,-30.96092878319861,-71.09265759085962,41.17011476241136,7.868100565564646,3.269322625509332,60.54099589091443,-64.78534069295496,6.866234866643694,-52.63646251392994,-13.826276171629814,47.95727647098067,49.767107321988874,58.81125893874534,-20.871754295137745,54.41574940385932,-7.355787792168513
11,-72.614033073694,43.943963825695974,54.820329911038655,2.697501189093302,-12.227037604322973,4.280739792870193,-5.10768118990498,31.454840470961628,22.106891864951237,43.83276056209036,8.299911106247947,-12.987251630032887,0.04689041353910284,-41.2962949980232,19.803365676428882,-33.4491163453219,-66.63261501910617,43.0092722269511,5.114009270775767,1.3930783157774016,56.65819659829312,-56.670568684022726,10.152861227742392,-53.31403751270176,-15.760176977107236,43.65114220351806,49.117224991593744,55.681326093242134,-17.211638719343696,54.75000458893075,-4.244159944755296
12,-68.21979341365973,44.56794457231945,51.58346851833939,5.316250282133694,-14.30320974044352,6.185643462517973,-3.0798740102871847,32.87083887977661,23.132843696847686,43.46219842781383,5.827200247651319,-15.449052538432852,-2.5319903362070164,-37.91907367316469,22.237111731970614,-34.929978471771406,-61.802382611134846,44.641298463870584,3.0151203091491254,-0.8839432032114729,52.26258602261338,-49.0811102111785,12.150408888971725,-53.91372612777363,-18.51589302685393,40.881762663982585,48.82403922253376,52.327871642831994,-13.43290507081454,55.09353325339068,-1.4678839712568816
13,-64.19603205849974,46.312170588025324,49.494938071994056,7.930514623076633,-15.778817791643718,8.635656468411057,-0.39611459728101295,34.0338528145635,24.66519463051563,43.29843154285405,4.135001534556125,-17.416569235546618,-3.831132887332089,-36.12676685092842,23.084162547293758,-36.33540571863111,-57.61401757330641,46.27048051034721,0.8741473669401643,-3.2082094078351844,49.851777831091226,-42.48434170037609,14.200185247074614,-54.038934381042196,-19.303667834886497,38.621236649896275,47.74991876069151,50.20390365931176,-9.519498955017845,55.32480791324897,1.575381788335207
14,-59.47944340302209,47.49416088933296,45.919375338681334,9.422880902371872,-16.71262907154565,10.934784625507817,1.603070691667071,35.20803691315598,26.513615005500583,42.147090132307696,1.6517990706545902,-19.63975204655854,-6.327701318894867,-32.5915694775298,25.378954729692794,-37.068946482757184,-53.89751181255731,46.87495388321885,-1.8467916786652978,-4.956188271781173,47.85937953632548,-34.74817139997981,15.516113203516753,-53.71817663139947,-20.521673035382236,35.031342965247944,45.940881233256846,47.239880100633684,-5.6084914036371964,55.536280605855666,3.103851570394184
