,0
0,0.00022110798702722613
1,0.0024990843600591547
2,0.004217286521244275
3,0.005407922718760001
4,0.00627250531752666
5,0.006929571411705417
6,0.0074307436799354604
7,0.00784552189445908
8,0.008178051969044243
9,0.008438111756054176
10,0.008657073296292209
11,0.00885457250899772
12,0.009001717501693596
13,0.009118464988553832
14,0.009229843233282665
15,0.0093268316078133
16,0.009381889878933425
17,0.009452790502085393
18,0.009514666944072287
19,0.009554646403864605
20,0.009596264534856848
21,0.009643897997270758
22,0.009677537560619754
23,0.009717125329369622
24,0.009756702138953575
25,0.009830464370055723
26,0.009860618017577587
27,0.00993645900552328
28,0.01001870782916844
29,0.010085577683040213
30,0.010141962884026745
31,0.010219393263454075
32,0.010300120286282225
33,0.010380985052950513
34,0.010472804737769865
35,0.010559751387887723
36,0.010641351203156929
37,0.010738568798728882
38,0.010819714109717937
39,0.010916513547510527
40,0.011014846948145633
41,0.011115156025258758
42,0.011202148966564584
43,0.011305759515509323
44,0.011386119248507163
45,0.01149159289137681
46,0.01159810460233169
47,0.01169671559730835
48,0.011793422951734998
49,0.011897354197845232
50,0.011995266912970575
51,0.012092579793382782
52,0.012198949838171474
53,0.012303862384856493
54,0.012407522584228566
55,0.012509154040461105
56,0.012614524473620851
57,0.012712752995419666
58,0.012818272723024575
59,0.012924337988565746
60,0.013028584242612539
61,0.013135182569853212
62,0.013239501249651398
63,0.013344004178441423
64,0.013446672725001597
65,0.013552151073986794
66,0.013656363164254334
67,0.013759250457534745
68,0.013862124210428648
69,0.013965612333432197
70,0.014071623400675536
71,0.01417486275554487
72,0.014275519806256031
73,0.014376496120141862
74,0.014477676453098304
75,0.014576925125303553
76,0.014677738456707735
77,0.014775372707082554
78,0.014873267154834302
79,0.01497168343519164
80,0.015068491639806454
81,0.015163809865285819
82,0.015259991083167435
83,0.015355134058960135
84,0.015450364121296727
85,0.015545301341797529
86,0.015640340734417835
87,0.01573546593401843
88,0.015829403099013126
89,0.015923253203816358
90,0.016018545917730862
91,0.01611213046516434
92,0.016206841692619826
93,0.016300305866194433
94,0.016393951708310907
95,0.016487700083061767
96,0.016579612947618186
97,0.01667190839190136
98,0.016764388203921714
99,0.01685496807035007
